seed,success,steps,total_reward,final_distance,initial_distance,path_length,collisions,initial_heading,final_heading,episode
1459,0,400,-626.1508471595263,49.65456126723304,33.50371410770463,52.789499374083555,303,4.341083356516442,3.5556851931190034,460
1460,1,173,8.144847209330365,5.485102851536597,61.35995006086698,89.80789952557703,28,3.5154546197698293,3.908153701468565,461
1461,0,400,-586.8456751422082,69.1952409153344,62.34956577312456,137.25638576903046,288,1.4692467558212976,0.2911495107251323,462
1462,0,400,-642.2608268561596,52.158855155221126,47.898028299061544,71.67481254826103,317,0.7389149404003992,4.665905757387646,463
1463,0,400,-643.9216075910493,103.25782822554461,73.33622063449309,80.85564284043312,305,1.4992388342233787,0.3211415891272136,464
1464,0,400,-654.4431561102704,56.91705938297923,42.47390327270668,41.32952111114509,318,5.669746192627335,3.7062507841337218,465
1465,0,400,-591.1275723352907,18.090147366296797,30.962575031006022,62.79782243609812,300,6.225959552676055,1.5135705722913735,466
1466,0,400,-651.9646964199674,60.98475564861478,51.020059228646275,84.63549275991033,319,5.723026759078652,2.9741331871875905,467
1467,0,400,-651.9045353659658,91.0705480499533,55.16601268398747,148.49138646718004,306,1.4401509851118848,6.152539965496581,468
1468,0,400,-584.1195439062211,21.009899830814888,54.89035592459191,89.05757330092406,307,1.9826713305089456,0.4118750037140564,469
1469,0,400,-571.9557733539125,86.75552483142029,72.79975147750588,167.54059043510833,277,0.5555819140621473,5.267970894446847,470
1470,0,400,-541.686496553901,91.58021982213343,77.89372326823081,100.61356538765126,262,1.5281062927200864,5.062398028008614,471
1471,1,117,82.91350131981633,4.629737382600091,78.7132387024164,85.9999999999999,0,0.30792438476821915,2.6641188749605726,472
1472,0,400,-590.3637542227845,55.10062939860366,32.73687517581932,53.30559351937296,282,4.316746046894245,6.280241455387875,473
1473,0,400,-629.5619789055861,95.34168265480146,75.77970374921328,90.7323453942264,303,4.637145757004801,3.8517475936073633,474
1474,1,100,80.05754252620874,5.2624903605536435,76.32003288676238,74.00000000000001,0,1.2107150258669206,5.530404924552892,475
1475,0,400,-680.3786212982161,96.70745035476746,26.32882905654906,100.98879138009505,303,5.436256352183875,2.2946636985940887,476
1476,1,106,61.04465852610599,4.520257080188659,56.62491560629466,63.999999999999915,0,2.717995702566606,5.074190192758959,477
1477,0,400,-638.0862443257412,82.90224818691142,40.816003861169875,70.03163028676927,296,5.930636734159674,4.75253948906351,478
1478,0,400,-653.8111297033851,60.161948398253976,50.35081869486705,82.58922020367149,320,2.1067369333294677,6.033727750316716,479
1479,0,400,-653.5155443227061,52.611258500909614,45.09571417820141,81.107049513358,321,1.6252056853624353,5.944895584048407,480
1480,0,400,-538.222571370755,70.95102127091195,54.7284499001553,116.71922625714978,259,6.1073459209983305,3.358452349107271,481
1481,0,400,-597.2375964137874,100.39216184850716,47.15456543471778,102.0352595918321,270,3.4662657630285176,5.037062089823422,482
1482,0,400,-621.3678830012061,80.87256683224535,31.504683831037248,68.04844212577136,284,0.7146945192559324,0.3219954375572165,483
1483,0,400,-646.7691632720658,68.67398477940374,43.90482150733569,46.08480052406125,309,2.2286438886929165,4.192139297186546,484
1484,0,400,-470.1740071339802,49.7006481883077,71.52664105432606,155.44025887163988,244,3.3807568297606583,2.9880577480619466,485
1485,0,400,-636.9446616061155,63.374258490949046,26.429596884831433,61.203911817879934,298,3.845979065714847,2.2751827389199586,486
1486,0,400,-615.2918130754892,92.46603102176097,73.17421794627005,55.84954542798047,296,1.2830470629884079,3.2465424714820372,487
1487,1,75,29.9390931149137,4.605344646014189,25.29443776092789,23.999999999999982,0,0.3653714391880355,4.685061337874007,488
1488,0,400,-632.0432385507827,86.28621830953931,58.24297975875454,105.35646528792708,300,1.4150102510560338,5.342001068043281,489
1489,0,400,-654.8853292168079,73.16265571658445,28.277326499776343,82.06598321839985,303,3.622744768856309,3.2300456871575935,490
1490,0,400,-636.3011207186327,97.39756318200153,57.09644246336681,83.69067835422504,296,5.68623438652882,0.5811463244454145,491
1491,0,400,-643.9571690070877,66.47971552931004,34.52254652222,101.37567955912711,304,1.956645928995926,0.7785486838997637,492
1492,1,160,68.02871401779716,5.579029045302307,65.20774306309947,105.99999999999999,0,5.1948573486249865,1.6605656133364821,493
1493,0,400,-603.3631469945738,79.47119200472129,72.10804501014553,85.49779905890215,296,0.9497985311268503,0.9497985311268602,494
1494,0,400,-603.0621770372504,77.27702922375448,28.21485218650206,85.1268858609555,275,3.7648401432098066,3.7648401432098164,495
1495,0,400,-601.2885074349574,107.3141822568026,52.02567482184324,87.46735268016427,271,3.7900931320147935,0.25580139672628555,496
1496,0,400,-593.4842738165312,50.64722698111597,25.162953164582717,108.60357412183207,282,2.9114486499329004,5.66034222182398,497
1497,0,400,-654.1328813962568,61.048879844728575,44.91599844846948,68.43250897891684,317,0.8814785152460445,5.593867495630741,498
1498,0,400,-503.690220872628,96.59905201513982,54.908831142510365,154.58134746363822,229,4.841472443490507,2.4852779532981737,499
1499,0,400,-659.2651422001134,68.33128441584884,53.06614221573323,49.18664889092964,320,1.5086321242955314,5.43562294128278,500
